name_with_abstract,category
Psikolojide sanal gerçeklik kullanımı. Psikolojide sanal gerçeklik kullanımı bilişsel terapide sıklıkla kullanılan yüzleştirme tekniğinin sanal gerçeklik ortamına taşınmasını sağlamaktadır. Geliştirilmiş olan ürün sanal gerçeklik gözlüğü hastanın anlık kaygı durumunu sürekli izlemeyi sağlayacak algılayıcılar ve terapiste deneyimin tüm modaliteleriyle izlenmesini ve kontrolü imkânını sağlayan bir bilgisayar yazılımının olmasıdır. Psikolojide sanal gerçeklik kullanımı tamamen yerli yazılımla gerçekleştirilen bir bilişsel davranışçı terapide sanal gerçeklik uygulaması çözümüdür. Ürün yerli senaryolar ile destekleneceğinden yerel kültür ve dile uygun olacak bu sayede yurt içi uygulamalarda terapi etkinliğini kayda değer miktarda artıracaktır. Bilişsel davranışçı terapi depresyon kaygı özgün fobi panik atak gibi rahatsızlıkların tedavisi yanında kişilerin gündelik yaşamlarında karşılaştıkları sorunları çözmekte kullanabilecekleri özel bir takım becerilerin kazandırılmasında da kullanılmaktadır. Psikolojinin bu önemli dalının etkinliği yüzlerce klinik araştırmayla sınanmış ve bilimsel raporlarla desteklenmiştir. Psikolojide sanal gerçeklik kullanımında ortaya konacak olan bu ürün yükseklik korkusu sınav kaygısı klostrofobi gibi psikolojik rahatsızlıklar için animasyon ve 360o kameralarla çekilmiş gerçek senaryolara sahip olacaktır. Terapist senaryonun akışını anlık olarak monitöründe izleyebilecek gerekli bulduğu durumda yavaşlatma hızlandırma durdurma ve geriye döndürme komutlarını kablosuz olarak sanal gerçeklik teçhizatına iletebilecektir. Hastanın kalp atışı ve deri sıcaklığı gibi bilgiler yine kablosuz olarak terapistin monitöründe anlık olarak gösterilecektir. ,Artırılmış ve Sanal Gerçeklik
KULLANICILARIN İŞ GÖRÜŞMESİ DENEYİMİ KAZANMASINI SAĞLAYAN BİR SİSTEM Bu buluş kullanıcıların sanal gerçeklik gibi bir kullanıcı arayüzü vasıtasıyla iş görüşmesi deneyimi yaşamasına olanak sağlayan bir simülasyon sistemi (1) ile ilgilidir. Buluş konusu sistem (1) kullanıcı arayüz birimi (2) sunucu (3) mülakat bilgileri veri tabanı (4) dil işleme birimi (5) davranış analiz birimi (6) sanal mülakat birimi (7) raporlama birimi (8) ve sosyal medya entegrasyon biriminden (9) oluşmaktadır. ,Artırılmış ve Sanal Gerçeklik
VR SANAL GERÇEKLİK ÜZERİNE GELİŞTİRİLEN CANLI EĞİTİM METODU Buluş VR sanal gerçeklik üzerine geliştirilen canlı eğitim metodudur,Artırılmış ve Sanal Gerçeklik
SANAL GERÇEKLİK SİSTEMİ İLE UZAKTAN EĞİTİM VE ÖĞRETİM Mevcut buluş sanal gerçeklik teknolojisinin çok boyutlu sanal gerçeklik gözlükleriyle kişisel gelişim koçluk NLP psikoloji hac uyum üniversite yüksek lisans gibi eğitimlerinde özel yazılım programları ve CD?ler yardımıyla öğrencinin uzaktan eğitim ve öğretim almasını sağlamak amacıyla geliştirilen sanal gerçeklik sistemi ile uzaktan eğitim ve öğretim buluşuna ilişkindir. ,Artırılmış ve Sanal Gerçeklik
Bir sanal gerçeklik başlığının konumunun belirlenmesi ve hizalanması ve bir sanal gerçeklik başlığına sahip bir fuar oyuncağı Buluş bir konumun belirlenmesine yönelik olarak bir yöntem ve fuar oyuncağındaki (20) en az bir sanal gerçeklik başlığının (10) hizalanmasına yönelik olarak bir yöntem ile ilgilidir. Sanal gerçeklik gözlüğü (10) mobil bir sanal gerçeklik başlığıdır ve en az bir alıcıya (40) veya en az bir aparata (60) sahiptir. Alıcı (40) alınan sinyal (41) olarak bir konum sensörünün (30) bir konum sinyalini (31) almaktadır ve aparat (60) hizalama sensörünün (50) bir hizalama sinyalini (51) almaktadır. Buna ek olarak buluş buluşa uygun olarak bir yöntemin gerçekleştirilebileceği bir fuar oyuncağı ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
Sanal antrenman sistemi. Buluş sporcuların kabiliyetine ve performansına bağlı olarak simüle edilen oyunun kalitesinin istenilen şekilde ayarlanabildiği oyuncuların sanal bir müsabaka sırasında gerçek bir raket sporları (masa tenisi kort tenisi squash badminton golf) maçındaymış gibi reaksiyon vermesini sağlamak için geliştirilen bir sanal gerçeklik simülasyonunu gerçekleştiren sanal antrenman sistemi ile ilgilidir. Buluş özellikle sporcuların hem yeteneği arttırabilen hem de performansı sayısal olarak ölçülebilen tüm vücudun sisteme veri olarak girilebildiği çoklu sensör ve/veya kamera sistemine sahip sanal antrenman sistemi ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
ENDOSKOPİ CİHAZLARI İÇİN JOYSTİCK KONTROLLÜ EL ÜNİTESİ VE KABLOSUZ VERİ İLETİMİ TEKNOLOJİSİ VE METODU Sistem medikal sektörde kullanılan endoskopi ve aynı mantıkla çalışan tüm cihazlara kullanım kolaylığı kazandırmak ekstra özellikler eklemek çalışma yeteneklerini geliştirmek ve bu cihazların görüntüleyici ekranlarının portatif olarak taşınabilir olması için kablosuz veri iletimi teknolojisi kullanması daha efektif ve kolay kullanımını sağlaması ile ilgilidir. Buluş bu yol ile sanal gerçeklik gözlük ve diğer görüntüleyicilere arttırılmış gerçeklik eklenerek veri aktarımı ve kayıt edilebilen teknoloji ve metoduna ilişkindir. ,Artırılmış ve Sanal Gerçeklik
ÜÇ BOYUTLU MODELLERİN MOBİL DESTEKLİ SANAL GERÇEKLİK (VR) GÖZLÜKLERİ İLE GÖRÜNTÜLENMESİ Buluş üç boyutlu modellerin akıllı telefon donanımları kullanılarak mobil destekli sanal gerçeklik (VR) gözlükleri ile görüntülenmesini sağlayan bir optimizasyon yöntemi ve bu yöntemi kullanarak bahsi geçen üç boyutlu modeli interaktif bir biçimde keşfetmeyi mümkün kılan yenilikçi süreç ile ilgilidir Şekil 1,Artırılmış ve Sanal Gerçeklik
Sanal Gerçeklik Sistemi Buluş kullanıcının (500) fiziksel olarak hareket ettirebildiği en az bir hareketli unsuru (110) içeren bir egzersiz aleti (100) için sanal gerçeklik sistemidir. Buna göre bir işlemci birimini (310) barındıran bir mobil cihazı (300) içermesi bahsedilen hareketli unsurun (110) hareket karakteristiğini en azından kısmen ölçebilen ve bahsedilen mobil cihaz (300) ile veri transferi yapar şekilde ilişkili bir veri elde etme sistemini (200) içermesi bahsedilen işlemci birimi (310) ile veri alışverişi sağlar şekilde ilişkili bir görüntü aygıtını (360) içermesi bahsedilen işlemci biriminin (310) bir noktadan diğer bir noktaya hareket edilebilen bu noktalarda ve bu noktalar arasında en az bir bakış açısından görüntülenebilen bir sanal ortamın bahsedilen görüntü aygıtında (360) görüntülenmesini sağlar şekilde ve veri elde etme sisteminden (200) aldığı ölçümlere göre sanal ortamın görüntülendiği konumu düzenler şekilde konfigüre edilmiş olmasıyla karakterize edilmektedir. Şekil 1,Artırılmış ve Sanal Gerçeklik
Akrobatik simülatör. Buluş üç boyutlu 360 hareket kabiliyetine uçuş dışındaki uygulamalar için iki eksende hareket serbestliğine sahip istenilen büyüklükte tasarlanabilen bir kafes  kafes içine yerleştirilmiş kokpit ve g sistemleri olan g-kıyafeti ve fırlatma koltuğu yapılarının kullanıldığı ve sanal gerçeklik gözlüğü ile entegre edilebilen simülatör ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
ÜÇ BOYUTLU MODELLERİN MOBİL DESTEKLİ SANAL GERÇEKLİK (VR) GÖZLÜKLERİ İLE GÖRÜNTÜLENMESİ Buluş üç boyutlu modellerin akıllı telefon donanımları kullanılarak mobil destekli sanal gerçeklik (VR) gözlükleri ile görüntülenmesini sağlayan bir optimizasyon yöntemi ve bu yöntemi kullanarak bahsi geçen üç boyutlu modeli interaktif bir biçimde keşfetmeyi mümkün kılan yenilikçi süreç ile ilgilidir,Artırılmış ve Sanal Gerçeklik
BİR KAVİSLİ EKRANDA SANAL GERÇEKLİK ORTAMI OLUŞTURULMASINI SAĞLAYAN SİSTEM VE YÖNTEM Bu buluş kavisli ekranlarda sanal gerçeklik ortamı oluşturulmasını sağlayan bir sistem ve yöntem ile ilgilidir. Bu buluş özellikle bir görüntüleme ünitesi ve görüntüleme cihazının önündeki bir izleyicinin konumunu ve uzaklığını algılayabilen bir kontrol ünitesine bağlanan en az bir algılama vasıtasına sahip olan bir sensör temelli sistem içeren bir görüntüleme cihazı ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
İşitme engelliler için sanal gerçeklik gözlüklerinde işaret dili animasyon eklentisi Sanal gerçeklik gözlüğünde (10) oynatılan medyalara ait seslerin seslerin metin formatına dönüştürülmesini ve sonrasında metinlere göre işaret dili ile anlatım yapan animasyonların oluşturulmasını sağlayan bir sistem ve yöntem ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
Sanal gerçeklik teknolojisi ile konaklanmak istenen ortamı sanal olarak dolaşma imkânı sağlayan uygulama Kullanıcının sanal gerçeklik teknolojisi ile seyahat etmek istediği yerleri 3 boyutlu olarak görmesini ve konaklama yerleri için rezervasyon yapılmasını sağlayan sistem olup kullanıcılara 3 boyutlu görüntülerin gösterilmesini sağlayan sanal gerçeklik gözlüğü (10) sanal gerçeklik gözlüğünde (10) gösterilecek olan mekânların 3 boyutlu videolarının bulunduğu veri tabanı (40) veri tabanındaki (40) görüntüleri IP bağlantısı ile şifreli olarak alan ve mobil uygulamaya (20) ileten sunucu (30) sunucu (30) üzerinden alınan verilerin sanal gerçeklik gözlüğüne (10) ileten ve kullanıcının konaklamak istediği yerler için rezervasyon ve ödeme yapmasını sağlayan mobil uygulama (20) içermektedir. (Şekil 1),Artırılmış ve Sanal Gerçeklik
BİR SANAL GERÇEKLİK HAREKET PLATFORMU Başvuru konusu buluş yürüme koşma zıplama eğilme v. b. vücut hareketlerinin ve yönlerinin sanal gerçeklik olarak da bilinen yazılım tabanlı simulatif ortamlara aktarılmasını sağlamak üzere geliştirilmiş olan bir sanal gerçeklik hareket platformudur. ,Artırılmış ve Sanal Gerçeklik
İnteraktif Sanal Gerçeklik Platformu Sistemi Buluş belli kurallar dâhilinde kullanıcının (1) sanal ortamdaki (2) objelere (7) fiziksel değişiklik sağlamak üzere müdahale edebildiği bir interaktif sanal gerçeklik platformu sistemi ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
Sanal gerçeklikle tarihi ve coğrafi gibi her türlü turistik gezi yerlerinin canlı yayında web yazılımı sayesinde binlerce kişinin aynı anda turlara katılabilmesini sağlayan sistem Buluş 360 derece görüntü aktaran sanal gerçeklik kameralarının (1) tur boyunca üzerinde hareket edebildiği raylı sistem (3) 360 derece görüntü aktaran sanal gerçeklik kamerasının (1) tur rehberini tarafından raylı sistem (3) üzerinde kontrol edilmesini sağlayan kamera kontrol sistemi (4) içeren turizm sektöründe bilişim sektöründeki sanal gerçeklik olayı ile 360 derece görüntü aktaran sanal gerçeklik kamerası(1) ve sanal gerçeklik gözlükleri (2) vasıtasıyla canlı yayın bağlantısı sağlanarak tur rehberlerini sanallaştırıp binlerce kişiye sanal gerçeklik gözlükleri (2) ve bir web uygulaması ile uzaktan ve aynı zamanda sanal ve canlı tur imkanı sağlayan bir sistem ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
PLASTİK SANAL GERÇEKLİK GÖZLÜĞÜ Bu buluş akıllı telefonların ekranlarındaki görüntüyü daha gerçekçi olarak algılatmak için tasarlanmış plastik çerçeve ve lenslerden oluşan ucuz maliyetli ve kartondan yapılmış benzerlerine göre daha dayanıklı olan kolay monte ve demonte edilebilen plastik sanal gerçeklik gözlüğü ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
ARAÇ KOLTUĞU HAREKET ALANI ÖLÇÜMLEME VE OTURMA POZİSYONU BELİRLEME SİSTEMİ Bu buluş mühendislik fazında tasarlanan araç koltuklarının sanal gerçeklik laboratuvarlarında ergonomi analizlerinin yapılmasını sağlayan araç koltuğu hareket alanı ölçümleme ve oturma pozisyonu belirleme sistemi (1) ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
Manuel Üç Boyutlu Sanal Gerçeklik Sağlayan Film ve Elektronik Oyun İzleme Gözlüğü Buluş üç boyutlu 360 derece sanal gerçeklik sağlayan manuel film ya da elektronik oyun izleme gözlüğü ile ilgili olup gözlük (1) sünger (2) süngerli kapak (2a) yapışkanlı kapak (2b) yapışkanlı zemin (2b. a) yaylı (sıkıştırma mekanizmalı) kapak (2c) sıkıştırma yayları (2c. a) mıknatıs (3) ayraç (4) mercek (5) kapak kilitleme mekanizması (6) kayış tutturma yerleri (7) kafa süngeri (8) burun süngeri (9) kayış (10) ve akıllı telefon (11) içermektedir. ,Artırılmış ve Sanal Gerçeklik
Bir cihazın özellikle bir lunapark aracının bir nakil aracının bir fitness ekipmanının veya benzerlerinin çalıştırılmasına yönelik yöntem Buluş bir lunapark aracının (1) özellikle bir sürüş hattı boyunca hareket eden ve en az bir kullanıcı (30) barındıran en az bir araç (2) içeren hızlı trenin çalıştırılmasına yarayan bir yönteme ilişkin olup bu yöntemde lunapark aracına özgü bir bilgisayar programı yardımı ile araçla (2) yapılan bir sürüşe tekabül eden sanal bir gerçeklik oluşturulur ve araç (2) kullanıcısına (30) tahsis edilmiş bir Sanal gerçeklik gözlüğünde (20) aracın (2) sürüş hattındaki konumuna ve Sanal gerçeklik gözlüğünün (20) konumuna ve/veya yönlenmesine bağlı olarak görüntülenir. Birinci çözüm uyarınca buluşa uygun olarak lunapark aracına özgü bilgisayar programının kullanıcının (30) bir iletişim ara yüzü (10. 1) içeren mobil terminalinde (10) uygulanması öngörülmüştür. İkinci bir çözüm uyarınca lunapark aracına özgü bilgisayar programının araca (2) sabit şekilde bağlı bir cihazda uygulanması öngörülmüştür ve bu cihaz kullanıcının (30) kullandığı Sanal gerçeklik gözlüğünün (20) bağlanmasına yarayan bağlantı araçları ile donatılıdır. Buluş ayrıca buluşa uygun yöntemin uygulanmasına yarayan bir lunapark aracına (1) özellikle hızlı trene ilişkindir. ,Artırılmış ve Sanal Gerçeklik
Aracılı gerçeklik. Mevcut buluşun düzenlemeleri örneğin artırılmış gerçeklik veya sanal gerçeklik gibi aracılı gerçeklik ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
Taktiksel futbol antrenmanlarında sanal gerçeklik cihazı. Buluş sporcuların kabiliyetine ve performansına bağlı olarak sımüle edilen oyunun kalitesinin istenilen şekilde ayarlanabildiği oyuncuların sanal bir müsabaka sırasında gerçek bir futbol maçındaymış gibi reaksiyon vermesini sağlamak için geliştirilen bir sanal gerçeklik cihazı ile ilgilidir. ,Artırılmış ve Sanal Gerçeklik
Sanal Gerçeklik Yürüme Simülatörü ve Güvenli Koşu Bandı Bu buluş bir insanın vücut hareketlerini cayroskop mesafe algılayıcı gibi sensörler vasıtası ile algılayarak bilgisayar oyunu ya da bilgisayarda yaratılmış herhangi bir 3 boyutlu dünya içerisindeki oyuncuya aktaran ve kişinin yürüme koşma dönme dokunma gibi hareketleri ile bilgisayarı yönetmesini sağlayan SANAL GERÇEKLİK YÜRÜME SİMÜLATÖRÜ VE GÜVENLİ KOŞU BANDI ile ilgilidir. Cihaz tasarımı itibari ile bir yan fayda olarak GÜVENLİ KOŞU BANDI olarak da kullanılmak üzere tasarlanmıştır. ,Artırılmış ve Sanal Gerçeklik
SANAL GERÇEKLİK ESASLI BİR UZAKTAN EĞİTİM SİSTEMİ VE YÖNTEMİ Buluş en genel anlamda her biri farklı lokasyonda bulunan en az bir eğitmen (20) ve en az bir öğrencinin (90) bir sanal gerçeklik ortamında (130) eğitim amaçlı olarak anlık etkileşim içinde olmasını sağlayan bir sistem ve bir yönteme ilişkindir. ŞEKİL 1,Artırılmış ve Sanal Gerçeklik
Sanal gerçeklik içeriği kontrolü. Aparat yöntemler ve bilgisayar programları sağlanır. Bir yöntem aşağıdaki adımları içerir: görsel sanal gerçeklik içeriğindeki en az bir ilgi bölgesinin belirlenmesi görüntüleyicinin görüş alanının tanımlanmış en az bir oranının görsel sanal gerçeklik içeriğindeki belirlenmiş en az bir ilgi bölgesi ile çakışıp çakışmadığının izlenmesi ve görüntüleyicinin görüş alanının en az bir tanımlanmış oranının görsel sanal gerçeklik içeriğindeki belirlenmiş en az bir ilgi bölgesi ile çakışıp çakışmadığına dayanarak görsel sanal gerçeklik içeriğinin ilerlemesinin kontrol edilmesi. ,Artırılmış ve Sanal Gerçeklik
Bir bilgilendirme sistemi. Bu buluş sistem içerisine yerleştirilmiş olan bilgiye sanal olarak ulaşılabildiği ve bu bilgilerin tecrübe edilebildiği dokunmatik ekranlı bir kontrol ünitesini içeren sanal gerçeklik uygulamalarına dayalı bir bilgilendirme sistemi ile ilgilidir. Buluş konusu olan bilgilendirme sistemi sistem içerisine yerleştirilmiş olan bilgiye ulaşılabildiği ve bu bilgilerin tecrübe edilebildiği bir bilgilendirme sistemidir. Sistem yönlendirilebilmesi için gerekli olan kullanıcı arabirimi olarak dokunmatik ekranlı bir kontrol ünitesi içerecektir. Bu sistem sayesinde sanal gerçeklik uygulamalarına dayanarak öğrenme veriminin arttırılması amaçlanmaktadır. Arkeoloji müzeleri bilim müzeleri ve okullar bu sistemin kullanılmasının hedeflendiği başlıca mekanlardır. Kontrol ünitesi kullanıcısı ise öğrencilere öğretmeyi hedefleyen bir öğretmen ya da ziyaretçileri bilgilendirmeye amaçlayan bir müze görevlisi rehber ya da araştırma yapan bir öğrenci olabilir. ,Artırılmış ve Sanal Gerçeklik
