name,category
BÜYÜKBAŞ HAYVANLAR İÇİN BASINCA DUYARLI OTOMATİK TOPALLIK TESPİT SİSTEMİ,Yapay Zeka
OTOMATİK GÜNDEM TESPİTİ VE İÇERİK YÖNETİMİ,Yapay Zeka
AKILLI YOL UYGULAMASI,Yapay Zeka
GELİŞMİŞ SÜRÜCÜ GÜVENLİKTAKİPİHBAR CİHAZI VE PLATFORMU,Yapay Zeka
VESTİBÜLER REHABİLİTASYON TEDAVİSİNDE KULLANILAN İNTERAKTİF YAPAY ZEKA UYGULAMA SİSTEMİ,Yapay Zeka
İŞİTME ENGELLİLER İÇİN GELİŞTİRİLMİŞ ÇEVİRİ YÖNTEMİ VE KİOSK SİSTEMİ,Yapay Zeka
YAPAY ZEKA TABANLI TIBBİ ATIK AYRIŞTIRMA SİSTEMİ,Yapay Zeka
DENİZ TİCARETİNDE BROKERLARA GELEN YÜK TAŞIMA TALEP MAİLLERİNİ ANALİZ EDEN OTOMASYON SİSTEMİ,Yapay Zeka
METİNLERİN ANLAMSAL ANALİZİ ODAKLI KARAR AĞI,Yapay Zeka
Mod S Transponder İçin Fonksiyonel Test Senaryosu Üretiminde ve Hata Tespitinde Kullanılan Bir Yapay Zeka Sistemi ve Yöntemi,Yapay Zeka
BİR ANORMALİ TESPİT SİSTEMİ,Yapay Zeka
YAPAY ZEKALI DOKTOR KARAR SİSTEMİ,Yapay Zeka
AKILLI RUH SAĞLIĞI ASİSTANI,Yapay Zeka
BİR YAPAY ZEKA DESTEKLİ SAHA KİRALAMA VE OPTİMİZASYON SİSTEMİ,Yapay Zeka
BİR HAVAALANI SÜRE ÖLÇME SİSTEMİ,Yapay Zeka
GÜNEŞ ENERJİ SANTRALLERİ İÇİN ÜRETİM MİKTARI TAHMİN YAPILANMASI,Yapay Zeka
BİR KOD HATASI TAHMİN SİSTEMİ,Yapay Zeka
DİJİTAL TELEVİZYON YAYINLARINDA İÇERİK ÇEVİRİMİ GERÇEKLEŞTİRİLMESİNİ SAĞLAYAN BİR SİSTEM,Yapay Zeka
BİR VİDEO İŞLEME SİSTEMİ,Yapay Zeka
BİR MÜŞTERİ ARAMA NEDENİ TAHMİNLEME SİSTEMİ,Yapay Zeka
BİR SİGORTA ÜRÜNÜ ÖNERİ SİSTEMİ,Yapay Zeka
AÇIK UÇLU SINAVLARIN OKUNMASI VE PUANLAMA YAPILABİLMESİNE YÖNELİK BİR SİSTEM,Yapay Zeka
HAYATSAL FONKSİYON BİLGİLENDİRME SİSTEMİ,Yapay Zeka
BİR DUYGUSAL DURUM TESPİT SİSTEMİ,Yapay Zeka
BİR POSTA ALICISI TAHMİNLEME SİSTEMİ,Yapay Zeka
AKIŞ ÇÖZÜM SÜRESİNİN TESPİTİ İÇİN KULLANILAN BİR SİSTEM,Yapay Zeka
YAPAY ZEKALI YARGI KARAR SİSTEMİ,Yapay Zeka
ASEPTİK PAKETLERDE SIZDIRMAZLIK TESPİT SİSTEMİ,Yapay Zeka
Yapay zeka ile polis devriye rotası belirleme sistemi,Yapay Zeka
Sürücünün Yorgunluğunun Ve Dikkat Dağınıklığını Tespit Eden Raporlayan ve Büyük Data İşleyen Bir Sistem ve Uygulaması İçin Bir Yöntem,Yapay Zeka
BİR ROBOT YAPILANMASI,Yapay Zeka
DİJİTAL DESEN VE ÜRÜN KATALOGLAMA YÖNTEMİ VE YAPAY ZEKA DESEN TANIMA METODU,Yapay Zeka
İNTERNET SİTESİ KATEGORİZASYON SİSTEMİ VE YÖNTEMİ,Yapay Zeka
E-POSTA TAKİP SİSTEMİ VE YÖNTEMİ,Yapay Zeka
Kodlama öğretiminde yapay zeka destekli tutor öğretimi yapabilen sistem,Yapay Zeka
YAPAY ZEKA TABANLI ELEKTRONİK STETOSKOP,Yapay Zeka
Bitkilerin Etkili Kök Bölgesinin Yapay Zeka Hücreleri ile Yönetimi,Yapay Zeka
Bulut ve servis tabanlı yapay zeka destekli simülasyon eğitim platformu sistemi ve yöntemi,Yapay Zeka
ELEMENTER DERMATOLOJİK LEZYON TANISINDA YAPAY ZEKALI SİSTEM,Yapay Zeka
Kullanıcı Davranışlarını Kullanarak Yeni Kullanıcıları Yönlendirebilen Sistem,Yapay Zeka
YAPAY ZEKA İLETİŞİM SİSTEMİ BİR YAPAY ZEKA İLETİŞİM YÖNTEMİ VE BİR BUZDOLABI,Yapay Zeka
MÜZİK UYGULAMALARINDA AYNI İSME SAHİP SANATÇI İÇERİKLERİNİN BİRBİRİNDEN AYIRT EDİLMESİNİ SAĞLAYAN BİR SİSTEM VE YÖNTEM,Yapay Zeka
Yapay Zeka Diyalog İşlemcisi,Yapay Zeka
Yapay zekalı sonlu elemanlar analizörü.,Yapay Zeka
MOBİL HABERLEŞME ABONELERİNE RİSK BİLDİRİMİ YAPILMASINA İMKAN TANIYAN BİR MOBİL HABERLEŞME YÖNTEMİ,Yapay Zeka
Vektörel çizimlerle hazırlanmış imar planlarında parsel sorgulama ve sorgulanan parseller için yapı teknik projelerinin yapay zeka sistemi ile çizilmesine olanak sağlayan metot ve sistem,Yapay Zeka
KENT YÖNETİM SİSTEMİ YAPILANMASI,Yapay Zeka
CAM SİLME ROBOTUNUN YAPAY ZEKA ALGORİTMASI,Yapay Zeka
FIRÇA HAREKET MEKANİZMASI,Yapay Zeka
DIŞ CEPHE TEMİZLEME ROBOTUNDA ÇİFT YÖNLÜ HABERLEŞME SİSTEMİ,Yapay Zeka
Bir sağlık izleme sistemi,Yapay Zeka
Dış Cephe Temizlik Robotunda Sensör Kontrolü,Yapay Zeka
DEPO SEÇİCİ SİSTEM,Yapay Zeka
YAPAY ZEKA KONTROLLÜ SOLÜSYON DOZAJLAMA SİSTEMİ,Yapay Zeka
DEPO TAHLİYE VE BASINÇ KONTROLÜ SİSTEMİ,Yapay Zeka
CAM SİLME ROBOTU,Yapay Zeka
Akıllı aydınlatma yönetim sistemi.,Yapay Zeka
YAPAY ZEKA KULLANIMI İLE SERVİS YÖNETİMİNİ GERÇEKLEŞTİREN BİR SİSTEM,Yapay Zeka
KULLANICININ HARİCİ SERVİSLERE AKTARILABİLMESİNİ SAĞLAYAN BİR SİSTEM,Yapay Zeka
AIML KURALLARINDA DÜZENLİ İFADE KULLANIMI İÇİN BİR SİSTEM,Yapay Zeka
YAPAY ZEKA DESTEKLİ SANAL ÇEKME DENEYİ LABORATUVARI UYGULAMASINDA YENİ BİR YÖNTEM,Yapay Zeka
AIML KURAL EŞLEŞTİRİLMESİNDE BENZERLİK TESPİTİ YAPILMASINI SAĞLAYAN BİR SİSTEM,Yapay Zeka
DIŞ SİSTEM ENTEGRASYONUNA SAHİP BİR SİSTEM,Yapay Zeka
Mobil şebekeler için ileri dönemli trafik tahmin sistemi ve yöntemi,Yapay Zeka
Kardiyovasküler Hastalıkların Teşhisi Ve Kalp Krizi İskemik Atak Aritmi vb. Durumlarda Erken Uyarı Veren Giyilebilir Kişiselleştirilmiş Tanı ve Uzaktan İzleme Sistemi,Yapay Zeka
GELİŞTİRİLMİŞ ÇAĞRI MERKEZİ İŞLEM METODU,Yapay Zeka
Akıllı görüntü işleme temelli gaita analiz cihazı.,Yapay Zeka
Yapay zekaya sahip akü yönetim modülü içeren akü.,Yapay Zeka
Uzaktan kontrol edilebilir bulanık mantıklı sulama ve gübreleme sistemi ve yöntemi.,Yapay Zeka
Güneş enerjisi santralleri ve orta gerilim hücreleri için bir uzaktan izleme ve yönetme sistemi.,Yapay Zeka
Yapay zeka yardımıyla hasarlı ve zayıflamış kasların tedavisi ve hastanın rehabilitasyonu için kullanılan fizik tedavi ve rehabilitasyon robotu.,Yapay Zeka
Konsantrasyon kaybı algılama ve uyarı sistemi.,Yapay Zeka
Ses etkileşimli akıllı cihaz.,Yapay Zeka
Taşınabilir mayın tespit sistemi,Yapay Zeka
Fırın çalıştırma ve kontrol yöntemi.,Yapay Zeka
Birçok sistemi kapsayan teknik bir tesisin özellikle bir enerji santralinin izlenmesine dair tertibat ve usul.,Yapay Zeka
Kablosuz internet bağlantısıyla hasta takip yöntemi ve aparatı.,Yapay Zeka
BİR İNTEGRATİF ANALİZ SİSTEMİ,Yapay Zeka
MOBİL İLETİŞİM UYGULAMASI ÜZERİNDEN ŞİKAYET ANKET KATMA DEĞERLİ SERVİSLER VE BİLGİLENDİRME HİZMETİ SAĞLAYAN YÖNTEM,Yapay Zeka
Bir stok planlama sistemi,Yapay Zeka
TAŞIT LASTİKLERİNDEKİ ARIZALARIN ERKEN TESPİTİ İÇİN BİR SİSTEM,Yapay Zeka
Performans ve Komisyon Yönetim Sistemi,Yapay Zeka
BİR BAĞLANTI ÖNERİ SİSTEMİ,Yapay Zeka
OLAY YÖNETİMİ PLATFORMU,Yapay Zeka
BİR YAPAY ZEKA GERİ BİLDİRİM TESPİT VE YANIT İYİLEŞTİRME SİSTEMİ VE YÖNTEMİ,Yapay Zeka
ŞEBEKE EKİPMANLARININ VERİMLİ KULLANILMALARINI SAĞLAYAN BİR SİSTEM,Yapay Zeka
BİR REKLAM GÖSTERME SİSTEMİ,Yapay Zeka
MOBİL CİHAZLARIN ARIZALARINA YÖNELİK BİR SİSTEM,Yapay Zeka
YAPAY ZEKÂ VE MAKİNE ÖĞRENMESİ İLE SINIFLAMA YÖNTEMİ,Yapay Zeka
KIRMIZI ETİN KALİTESİNİ BELİRLEMEK AMACIYLA PLATFORM BAZLI ELEKTROKİMYASAL VE OPTİK HIZLI TESPİT CİHAZI VE YÖNTEMİ,Yapay Zeka
5. NESİL GEZGİN HABERLEŞME SİSTEMLERİ İÇİN BİR DEĞİŞKEN ZAMAN TETİKLEYİCİSİ SAĞLAMA YÖNTEMİ,Yapay Zeka
Çok Boyutlu Korelasyondan Yararlanılarak Makine Öğrenmesi ile Spektrum Doluluk Tahmin Yöntemi,Yapay Zeka
BİR ÖNCELİKLENDİRME VE SKORLAMA YÖNTEMİ,Yapay Zeka
eBGBM DEĞERİNİN TAHMİNLENMESİ İÇİN BİR SİSTEM VE YÖNTEM,Yapay Zeka
RİSK TABANLI BİR REGRESYON TEST SİSTEMİ,Yapay Zeka
BİR TARİFE ÖNERİ SİSTEMİ,Yapay Zeka
Yapay zeka/makine öğrenmesine dayalı tahmin sistemi ve yöntemi,Yapay Zeka
DATA ANALİZİ İLE HATALI ÜRÜNLERİN TESPİT EDİLMESİNİ SAĞLAYAN BİR SİSTEM,Yapay Zeka
MAKİNE ÖĞRENMESİ MODELLERİNDE DEĞİŞKEN AĞIRLIKLANDIRMA SİSTEMİ,Yapay Zeka
BİR PERFORMANS YÖNETİM SİSTEMİ,Yapay Zeka
MAKİNE ÖĞRENMESİ MODELLERİNDE KULLANILACAK KATEGORİK DEĞİŞKENLERİN ANALİZİNİ SAĞLAYAN BİR SİSTEM,Yapay Zeka
BALIK SAYMA MAKİNESİ VE SİSTEMİ,Yapay Zeka
BİR SERVİS KONTROL SİSTEMİ,Yapay Zeka
BİR AKIŞ DİYAGRAMI OLUŞTURMA SİSTEMİ,Yapay Zeka
Şebeke arızası tahminleme modülü ve bu modül tarafından gerçekleştirilen yöntem,Yapay Zeka
BİR BÜTÇE PLANLAMA YÖNTEMİ,Yapay Zeka
AKILLI ŞEHİR TRAFİK YÖNETİM SİSTEMİ,Yapay Zeka
BİR TESİS ÖNERME SİSTEMİ,Yapay Zeka
BİR ŞİKAYET VE KESİNTİ BİLDİRİM SİSTEMİ,Yapay Zeka
ZAMAN VE MALİYET ANALİZİ&TAHMİNLEMESİ YAPILMASINI SAĞLAYAN BİR SİSTEM,Yapay Zeka
Hastalara Sepsis Tanısının Konulmasını Sağlayan Bir Sistem ve Yöntem,Yapay Zeka
AKILLI HATA TESPİT SİSTEMİ,Yapay Zeka
KİŞİSELLEŞTİRİLMİŞ BİR NAVİGASYON SİSTEMİ,Yapay Zeka
VARLIK ALACAK YÖNETİMİ TAHSİLAT YÖNETİMİ İŞ YÖNETİMİ KARAR DESTEK VE SKORLAMA SİSTEMİ,Yapay Zeka
Bilgisayar Oyunlarında Oyun Kullanıcılarını Aynı Ortamda Buluşturan Sistem Ve Yöntem,Yapay Zeka
BİR EYLEM TAHMİN SİSTEMİ,Yapay Zeka
BİR ANORMALİ TESPİT SİSTEMİ,Yapay Zeka
Bir değerlendirme sistemi,Yapay Zeka
OTOMATİK YAPIDA OLAN BİR SERVİS DESTEK SİSTEMİ,Yapay Zeka
Bir su kullanımı takip sistemi ve yöntemi,Yapay Zeka
Bir Akıllı Sokak Aydınlatma Yönetim Sistemi,Yapay Zeka
BİR KOD HATASI TAHMİN SİSTEMİ,Yapay Zeka
BİR EVRAK KONTROL SİSTEMİ,Yapay Zeka
MALZEMELERİN MEKANİK ÖZELLİKLERİNİN TAHMİN EDİLMESİNE İLİŞKİN BİR YÖNTEM,Yapay Zeka
ELEKTRONİK POSTALARININ SINIFLANDIRILMASINI SAĞLAYAN BİR SİSTEM,Yapay Zeka
TERSİNİR HADDELEME SÜRECİNDE ÜRETKENLİĞE ETKİ EDEN PARAMETRELERİN İTERATİF BİR ŞEKİLDE TAHMİN EDİLMESİNE İLİŞKİN YÖNTEM VE SİSTEM,Yapay Zeka
Veri tabanı güncelleme taleplerine ilişkin bir takip ve kontrol sistemi,Yapay Zeka
Bir orman yangını tahmin sistemi ve yöntemi,Yapay Zeka
BİR ORTAK MÜZİK LİSTESİ OLUŞTURMA SİSTEMİ,Yapay Zeka
DUYGU MODUNA GÖRE MÜZİK ÖNERİLMESİNİ SAĞLAYAN BİR SİSTEM,Yapay Zeka
AHŞAP YÜZEYLERE UYGULANAN BOYA-VERNİK UYGULAMALARINDA YAPIŞMA DİRENCİNİ ÖLÇMEK İÇİN BİR SİSTEM VE YÖNTEM,Yapay Zeka
ASEPTİK PAKETLERDE SIZDIRMAZLIK TESPİT SİSTEMİ,Yapay Zeka
ACİL DURUMLARDA MAKİNE ÖĞRENMESİ,Yapay Zeka
Makine öğrenmesi ve görüntü işleme destekli yüz tanıma teknolojisiyle hastalık risk analizi tanı ve takip sistemi.,Yapay Zeka
BİR NAKİT OPTİMİZASYON VE TAHMİNLEME SİSTEMİ,Yapay Zeka
Civcivlerin Cinsiyetini Tespit Eden Elektronik Cihaz,Yapay Zeka
BİR ENERJİ TÜKETİMİ TAHMİNLEME SİSTEMİ,Yapay Zeka
MAKİNE ÖĞRENMESİ YÖNTEMLERİ KULLANILARAK RESMİ VE ÖZEL KURUMLARDAKİ İŞLEMLERDE SÜREÇ OPTİMİZASYONU SAĞLAMAYA YÖNELİK BİR HABERLEŞME SİSTEMİ VE YÖNTEMİ,Yapay Zeka
Müşteri Terkini Tahmin Etmek ve Önlemek İçin Bir Sistem,Yapay Zeka
İKLİMLENDİRME SİSTEMİ VE YÖNTEMİ,Yapay Zeka
WEB SİTELERİNDE OTOMATİK İLAN DEĞERLENDİRME YÖNTEMİ,Yapay Zeka
BİR ŞEBEKE TRAFİK TAHMİNLEME SİSTEMİ,Yapay Zeka
VERİNİN İLERİ BESLEMELİ SİNİR AĞI MİMARİSİ KULLANILARAK YALANCI-YİNELEME İLE İŞLENMESİ İÇİN YÖNTEM,Yapay Zeka
Alarm korelasyon filtrelerinin üretiminde kullanılan bir sistem.,Yapay Zeka
Zamansal-fark öğrenmeli Monte Carlo ağaç araması ile genel video oyunu oynama,Yapay Zeka
Çok amaçlı evrimsel algoritmalar kullanılarak harita eskizi üretimi,Yapay Zeka
Makine öğrenmesi algoritmalarını kullanarak videolardan kişisel özelliklerin tahmin edilmesi,Yapay Zeka
Etkileşim hatası sezme için çok kipli algılama,Yapay Zeka
Akıllı chatbot,Yapay Zeka
Anlamsal web içeriklerinde ontoloji ve graph teori kullanarak bilgi çıkarımı,Yapay Zeka
Ticari kredi başvurularında şirket bilançoları üzerinde gerçekleştirilen aktarma-arındırma işlemlerinin makine öğrenmesi yöntemleri kullanılarak basitleştirilmesi,Yapay Zeka
Tek fotoğraftan 3 boyutlu şadırvan modelleme,Yapay Zeka
Yapay zeka yöntemleri kullanılarak mikroarray gen ifade kanser verilerinin sınıflandırılması,Yapay Zeka
Hedef odaklı hiyerarşik görev ağlarıve etkileşimli anlatım planlamada uygulaması,Yapay Zeka
Yüz görüntülerinden vücut kitle indeksi tahmini,Yapay Zeka
Durulaştırmasız hiyerarşik bulanık çıkarsama kural üretme yönteminin yazılım hata kestirimi problemlerine uygulanması ve bulanık kural tartışması,Yapay Zeka
Görüntü tabanlı veri kullanarak çalışanların duygu analizi,Yapay Zeka
No-SQL veritabanları üzerinde bir metin madenciliği uygulaması,Yapay Zeka
Makine öğrenmesi yöntemiyle ağ ataklarının tespiti,Yapay Zeka
Derin öğrenme yöntemleri ile bilgisayar ağlarında güvenliğe yönelik anormallik tespiti,Yapay Zeka
Araç plaka tanıma sisteminin tasarımı,Yapay Zeka
Genetik algoritma tabanlı akıllı test sayfası üretimi,Yapay Zeka
Melez öğrenme ile kalp ve damar hastalığının tahmini,Yapay Zeka
Nesnelerin interneti ekosisteminde yapay zeka tabanlı saldırı tespit sistemi geliştirilmesi,Yapay Zeka
Yapay zeka ile meme kanseri lenf nodu analizi,Yapay Zeka
Yapay sinir ağları ile enflasyon tahmini,Yapay Zeka
Online cihazların izlenmesi ve veri madenciliği kullanılarak analizi,Yapay Zeka
Türkiye'deki altın ve döviz fiyatlarının değişimininekonomik veriler kullanılarak yapay zeka ile tahmini vekriz öngörüsü,Yapay Zeka
Yapay zeka teknikleri kullanarak kemik yaşı tespiti üzerinde bir uygulama,Yapay Zeka
Türkçe kelime vektörlerinde görülen anlamsal ve biçimsel yakınlaşmalar,Yapay Zeka
Yapay sinir ağları ile görme engelliler için ilaç tanıma ve sesli bilgi verme uygulaması,Yapay Zeka
İlaçların diğer ilaçlar ile etkileşimlerinin uzman sistem ile belirlenmesi,Yapay Zeka
Derin öğrenme teknikleriyle tomografi görüntülerinde karaciğer bölütlemesi,Yapay Zeka
Tatil evlerindeki odaların derin öğrenme ile sınıflandırılması ve uygulaması,Yapay Zeka
Biyomedikal alanda anlamsal cümle benzerliği hesaplama yöntemi,Yapay Zeka
Veri sınıflandırma için aktif öğrenme çerçevesi ile birleştirilmiş ayrık kodlama tabanlı sınıflandırıcı toplulukları,Yapay Zeka
Yaşar Üniversitesi uzaktan eğitim sistemi analizi,Yapay Zeka
Nesne yönelimli yazılım ölçütleri ile java atık bellek toplayıcı seçimi,Yapay Zeka
Makine öğrenmesi teknikleri ile bir futbol takımı yönetimi için karar destek sistemi,Yapay Zeka
Çoklu örnekli görüntü sınıflandırması için sözlük topluluğu tabanlı aktif öğrenme,Yapay Zeka
Sosyal ağlarda görüntü içerikli paylaşımların kullanıcı ve paylaşım özelliklerine dayalı popülerlik tahmini,Yapay Zeka
Patolojik görüntü analizi ile meme kanserinde CERbB2 tümörlerinin skor değerlerinin belirlenmesi,Yapay Zeka
Tekrarlayan sinir ağı tabanlı elektrik tüketim tahmini,Yapay Zeka
Ses duygu tanıma sistemlerinde aktif öğrenme ve öznitelik seçme ve çıkarma yöntemlerinin karşılaştırılması,Yapay Zeka
Dikkat seviyesini değerlendirmek için adaptif insan-bilgisayar etkileşimi oyunlarının geliştirilmesi,Yapay Zeka
Yansımalı yüzeylerde otomatik görüntü işleme temelli çizik tespit sistemi,Yapay Zeka
Gösterime girmemiş filmlerin ımdb puanının farklı özellik kümeleri kullanılarak tahmin edilmesi,Yapay Zeka
Makine öğrenme teknikleri kullanarak moda trend tahminleme,Yapay Zeka
Derin evrişimsel sinir ağı tabanlı kısıtsız kulak tanıma,Yapay Zeka
Kulak imgelerinden yaş ve cinsiyet sınıflandırma,Yapay Zeka
Yazılım hata tahminlerinde içerik ve zamana göre değişen geliştirici metriklerinin kullanımı,Yapay Zeka
Kesinliği belirsiz bir referans nokasının varlığında kapalı ortamlarda konum belirleme,Yapay Zeka
Manyetik sensör verisi ile araç sınıflandırma,Yapay Zeka
Lorawan'lar için akıllı yayılma faktörü ataması,Yapay Zeka
Farklı kullanıcı-ürün etkileşim türlerini kullanarak özyineli sinir ağları ile ürün ve satış tahminlemesi,Yapay Zeka
Derin öğrenme yöntemleri ile sensör tabanlı sistemlerde aktivite ve kimlik tanıma,Yapay Zeka
Dıagnophone: Solunum sesi analizi için bir elektronik steteskop tasarımı,Yapay Zeka
Yapılandırılmamış ortamlardaki robot etkileşimlerinde gerçek zamanlı güvenlik kararları,Yapay Zeka
Semi-supervised classification of documentsvia label propagation in graphs,Yapay Zeka
Zaman serilerinde anormallik yakalanması,Yapay Zeka
Parmak izinden cinsiyet bilgisinin makine öğrenmesi ile incelenmesi,Yapay Zeka
Tıbbi laboratuvar testlerinin pediyatrik referans aralıklarının belirlenmesi için bazı veri madenciliği teknikleri ile deneyler,Yapay Zeka
Makine öğrenme yöntemlerini kullanarak istirahat metabolik hız tahmini için yeni bir yazılımın geliştirilmesi,Yapay Zeka
Yazılım kalite tahmin modelleri: Nesne odaklı sistemler için makine öğrenme tekniklerine dayalı karşılaştırmalı bir araştırma,Yapay Zeka
Derin öğrenme tabanlı leap motıon ile dinamik türk işaret dili tanıma,Yapay Zeka
Derin öğrenme tekniklerinin tekil görüntüden derinlik tahmini problemi üzerinde uygulanması ve incelenmesi,Yapay Zeka
İç mekan konumlandırması için sensor füzyonu ile adım uzunlugu tahmini,Yapay Zeka
Makine öğrenmesi yöntemleri ile müşteri kaybı analizi,Yapay Zeka
Alt sekans profil haritaları kullanılarak protein katlanması tanıma,Yapay Zeka
Türkçe metinlerde duygu analizi,Yapay Zeka
Yapay sinir ağlarının eğitiminde örneklerin zorluk seviyesine göre sıralanmasının etkisinin incelenmesi,Yapay Zeka
Makine öğrenmesi yöntemleri ile network üzerinde saldırı tespiti,Yapay Zeka
Makine öğrenmesi yöntemleri kullanarak kanser teşhisi,Yapay Zeka
Altı eksen robot kol tasarımı ve Raspberry Pi tabanlı robot görme uygulaması,Yapay Zeka
Hücresel mobil iletişim sistemlerinde dolandırıcılık risk yönetimi,Yapay Zeka
Nesneye yönelik sistemlerde kusurlu sınıfların öngörülmesi için makine öğrenmesi temelli bir yöntem oluşturulması,Yapay Zeka
Bilgiişlem ortamı sunan bulut hizmetlerinde kötücül davranışların saptanması,Yapay Zeka
Proteinlerdeki düzensiz bölgelerin tespiti için kaotik ve fizikokimyasal özellikler tabanlı yeni öznitelik kodlama yöntemleri geliştirilmesi,Yapay Zeka
Makine öğrenmesiyle müşteri kayıplarının tahmini,Yapay Zeka
Akademik yayınlar için makine öğrenmesi tabanlı arama motoru tasarlanması ve uygulanması,Yapay Zeka
N-seviyeli gizli Dirichlet ayırımı desteği ile tür ve duygu sınıflandırma,Yapay Zeka
Makine öğrenmesi yöntemleri ile kredi risk analizi,Yapay Zeka
Derin öğrenme yöntemi kullanılarak görüntü-tabanlı türk işaret dili tanıma,Yapay Zeka
Türkçe'de varlık ismi tanıma,Yapay Zeka
Derin sinir ağ tabanlı dosya ve veri parçası sınıflandırılması,Yapay Zeka
Mobil cihazlar için aktivite tanıma tabanlı adaptif kullanıcı arayüzü,Yapay Zeka
Derin öğrenme modelleri ile web sayfası sınıflandırma,Yapay Zeka
Derin öğrenme tekniklerinin biyomedikal imgeler üzerine uygulamaları,Yapay Zeka
Koloni morfoloji tahmininde yeni yapay öğrenme modelleri geliştirilmesi,Yapay Zeka
Derin öğrenme yöntemleri ile trafik işareti tanıma,Yapay Zeka
Derin öğrenme ile günlük aktivite ve seyahat türlerini birlikte tanıma,Yapay Zeka
Mikroservis tabanlı ağ uygulamalarında zararlı davranışların saptanması,Yapay Zeka
Ağ trafiğinde anormallik tespiti için veri seti oluşturma ve test yöntemlerinin karşılaştırılması,Yapay Zeka
Kanser karşıtı peptitlerin tahmininde yeni öznitelik kodlama yöntemleri geliştirilmesi,Yapay Zeka
İnsan hareketi izleme teknolojilerinin karşılaştırmalı değerlendirmesi,Yapay Zeka
Uçuş noktalarının sağlayabileceği ülke bazlı doluluk oranlarının yapay zeka yöntemleri ile tahmini,Yapay Zeka
Makine öğrenmesi ile statik kaynak kod analizi,Yapay Zeka
Kurumsal dosya entegrasyonları için anomali tespit modülü,Yapay Zeka
Türkçe metinlerde sözlük tabanlı yaklaşımla duygu analizi ve görselleştirme,Yapay Zeka
Bilgi işlemsel düşünme becerilerinin makina öğrenmesi kullanarak performansa dayalı değerlendirilmesi,Yapay Zeka
Makine öğrenmesi yöntemleri ile Parkinson hastalığının teşhis edilmesi,Yapay Zeka
Makine öğrenmesi teknikleri kullanılarak toksik alg ve biyotoksin varlığının tahmini,Yapay Zeka
Biyometrik kimlik tanımlama sistem tasarımı,Yapay Zeka
Konvolusyonel sinir ağları kullanarak Türkçe metinler için cümle sınıflandırması,Yapay Zeka
Tuşa basış dinamikleri akselerometre ve jiroskop verileriyle mobil cihazlarda davranışsal biyometrik kimlik doğrulama,Yapay Zeka
Uluslararası haber raporlarının rapor içeriklerinde kullanılan ifadelere göre makine öğrenmesi yöntemiyle sınıflandırılması ve denetlenmesi,Yapay Zeka
Sosyal medyada büyük veri analizi,Yapay Zeka
Makine öğrenmesi teknikleri kullanılarak kredi risk analizi,Yapay Zeka
Giyilebilir sensörlerle nesnel ağrı değerlendirme,Yapay Zeka
Makine öğrenmesi sınıflandırma algoritmaları kullanılarak meme kanseri tahmini,Yapay Zeka
Çocukların antropometrik ve motorik özelliklerinden yapay zeka kullanarak özellik sınıflandırması ve çıkarımı,Yapay Zeka
TF-IDF ve Doc2Vec tabanlı metin sınıflandırma sisteminin başarımdeğerinin ardışık kelime gurubu tespiti ile arttırılması,Yapay Zeka
Pap-smear görüntüleri üzerinde rahim ağzı kanseri tespiti,Yapay Zeka
Az örnekle öğrenme problemlerinde derin öğrenme temelli meta-öğrenme algoritmalarının karşılaştırılması,Yapay Zeka
Paralel programlama ve dağıtık hesaplama sıstemleri kullanarak büyük veri analitiği,Yapay Zeka
Pediyatrik horlama episodlarının derin evrişimsel sinir ağları ile sınıflandırılması,Yapay Zeka
Çift ağaç karmaşık dalgacık dönüşümü ve yapay sinir ağları tabanlı duygu tanıma sistemi,Yapay Zeka
Dermoskopik görüntülerin sinir ağları kullanılarak sınıflandırılması,Yapay Zeka
Profesyonel ses kullanıcıları için otomatik postür değerlendirmesi,Yapay Zeka
Çok dilli eklem-vektör uzayda dil yapılarının bileşim temsili,Yapay Zeka
Beyin durumu tanıma için gözetimli ve gözetimsiz olarak oluşturulan beyin ağları,Yapay Zeka
Erken-sonlandırmalı evrişimsel sinir ağları,Yapay Zeka
Görüntü siniflandirma için CNN mimarliklarda performans geliştirme,Yapay Zeka
El hareketlerini tanıma için makine öğrenmesi algoritmalarının uygulanması,Yapay Zeka
Doğal dil işleme yöntemleriyle Türkçe sosyal medya verileri üzerinde duygu analizi,Yapay Zeka
Negatif Olmayan Matris Ayrıştırma (NOMA) Algoritmaları ve Uygulamaları,Yapay Zeka
Geçmiş yıllardaki petrol ürünleri fiyatlarına göre gelecek zam miktarı tahmini,Yapay Zeka
Yapay sinir ağı teknikleri kullanarak eğitim yayıncılığı sektöründe veri madenciliği,Yapay Zeka
Türkiye'de iç hatlarda havayolu yolcu taleplerinin yapay sinir ağları kullanarak tahmini,Yapay Zeka
Yapay sinir ağları kullanılarak şifreleme yöntemlerinin performans analizlerinin gerçekleştirilmesi,Yapay Zeka
Olası bir nükleer saldırı durumda YSA ile kurtulma algoritması,Yapay Zeka
EMG sinyallerinin sınıflandırılması,Yapay Zeka
Yapay sinir ağlarının yapay alg algoritması ile eğitimi,Yapay Zeka
Yazılım tanımlı ağ denetleyicisine bağlı paket trafik gözetleme uygulaması ve optimizasyonu,Yapay Zeka
Nötral tipteki zaman gecikmeli dinamik yapay sinir ağlarının kararlılık özelliklerinin incelenmesi,Yapay Zeka
